file	line	section	value	status	guarded_by	model_dep	hint	context
archive/decisions/DECISIONS_2026-08-31.md	95	-	0.669	VALUE_ONLY	nb1_features_and_config.py:6.1 dwpc_GGD single-feature AUC	y		| 2026-08-19 | **CORRECTION — §6.1's third claim was wrong.** It read "≈0.5 for every gene-only feature"; `gen
archive/decisions/DECISIONS_2026-08-31.md	95	-	0.975	VALUE_ONLY	nb1_features_and_config.py:6.1 highest |rho| vs degree	y		| 2026-08-19 | **CORRECTION — §6.1's third claim was wrong.** It read "≈0.5 for every gene-only feature"; `gen
archive/decisions/DECISIONS_2026-08-31.md	95	-	1.000	VALUE_ONLY	nb6_interrogation_and_close.py:6.2 ERBB2 carries a liability flag	y		| 2026-08-19 | **CORRECTION — §6.1's third claim was wrong.** It read "≈0.5 for every gene-only feature"; `gen
archive/decisions/DECISIONS_2026-08-31.md	95	-	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y		| 2026-08-19 | **CORRECTION — §6.1's third claim was wrong.** It read "≈0.5 for every gene-only feature"; `gen
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.6516	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.5898	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.1099	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.1954	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.2424	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	97	-	0.3276	ORPHAN		y	hist	| 2026-08-19 | **REFUTED — the champion does NOT improve under-studied targets** (§7.2, `nb3`). The section cl
archive/decisions/DECISIONS_2026-08-31.md	102	-	3.06	ORPHAN		y	hist	| 2026-08-19 | **CORRECTION to TARGET_PRIORITIZER §8.4, found while fact-checking this document.** The claim "
archive/decisions/DECISIONS_2026-08-31.md	102	-	2.97	ORPHAN		y	hist	| 2026-08-19 | **CORRECTION to TARGET_PRIORITIZER §8.4, found while fact-checking this document.** The claim "
archive/decisions/DECISIONS_2026-08-31.md	102	-	3.31	ORPHAN		y	hist	| 2026-08-19 | **CORRECTION to TARGET_PRIORITIZER §8.4, found while fact-checking this document.** The claim "
archive/decisions/DECISIONS_2026-08-31.md	102	-	2.86	ORPHAN		y	hist	| 2026-08-19 | **CORRECTION to TARGET_PRIORITIZER §8.4, found while fact-checking this document.** The claim "
archive/decisions/DECISIONS_2026-08-31.md	103	-	12,310	ORPHAN		y		| 2026-08-19 | **Every headline number in §7 was re-verified against live project data before this document wa
archive/decisions/DECISIONS_2026-08-31.md	103	-	11,689	ORPHAN		y		| 2026-08-19 | **Every headline number in §7 was re-verified against live project data before this document wa
archive/decisions/DECISIONS_2026-08-31.md	104	-	0.1941	ORPHAN		y	hist	| 2026-08-20 | **REFUTED — `prox_closest` is not the hub-fairness lever, and my causal story for §7.2 was wron
archive/decisions/DECISIONS_2026-08-31.md	104	-	0.1917	ORPHAN		y	hist	| 2026-08-20 | **REFUTED — `prox_closest` is not the hub-fairness lever, and my causal story for §7.2 was wron
archive/decisions/DECISIONS_2026-08-31.md	104	-	0.0855	ORPHAN		y	hist	| 2026-08-20 | **REFUTED — `prox_closest` is not the hub-fairness lever, and my causal story for §7.2 was wron
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.8197	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.8200	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.6911	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.6949	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.7337	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.7371	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	4.53	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	4.83	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	11.40	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	13.81	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	0.0024	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	7.46	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	105	-	7.09	ORPHAN		y		| 2026-08-20 | **`m4-f13` measured on four axes and it is neutral-to-better on all of them** — association 0.8
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.1762	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.1711	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	2.9	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.8200	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.8175	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	13.81	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	16.09	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	7.09	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	9.08	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	4.83	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	5.52	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.7371	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.7384	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.1932	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	106	-	0.1915	ORPHAN		y		| 2026-08-20 | **`m5-f13` (prox_closest imputed with constant 4) trades association for discovery, and the tra
archive/decisions/DECISIONS_2026-08-31.md	107	-	1.64	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	107	-	6.56	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	107	-	0.0049	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	107	-	0.0121	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	107	-	0.0123	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	107	-	4.99	ORPHAN		y		| 2026-08-20 | **The leak-2 concern about constant imputation was tested and did NOT materialise.** §6.2 predi
archive/decisions/DECISIONS_2026-08-31.md	108	-	0.63	ORPHAN		y		| 2026-08-20 | **AUPRC adopted for model selection, rejected for per-disease reporting** (§6.4, §7.1). Per-dis
archive/decisions/DECISIONS_2026-08-31.md	108	-	0.27	ORPHAN		y		| 2026-08-20 | **AUPRC adopted for model selection, rejected for per-disease reporting** (§6.4, §7.1). Per-dis
archive/decisions/DECISIONS_2026-08-31.md	108	-	0.3161	ORPHAN		y		| 2026-08-20 | **AUPRC adopted for model selection, rejected for per-disease reporting** (§6.4, §7.1). Per-dis
archive/decisions/DECISIONS_2026-08-31.md	108	-	1.865	ORPHAN		y		| 2026-08-20 | **AUPRC adopted for model selection, rejected for per-disease reporting** (§6.4, §7.1). Per-dis
archive/decisions/DECISIONS_2026-08-31.md	110	-	3.057	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	3.241	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	3.129	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	2.376	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	2.381	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	2.380	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	3.06	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	110	-	2.38	ORPHAN		y		| 2026-08-20 | **Tractability measured for `m4`/`m5` — the axis I had omitted, and it favours `m4`** (§6.4, §8
archive/decisions/DECISIONS_2026-08-31.md	111	-	3.6	ORPHAN		y		| 2026-08-20 | **No model dominates across six axes, and the split is coherent.** `m4` wins association (×3),
archive/decisions/DECISIONS_2026-08-31.md	111	-	2.9	ORPHAN		y		| 2026-08-20 | **No model dominates across six axes, and the split is coherent.** `m4` wins association (×3),
archive/decisions/DECISIONS_2026-08-31.md	112	-	98.5	VALUE_ONLY	nb2_splitting_and_pool.py:10.4 reachability ceiling %	y		| 2026-08-20 | **Adding `prox_closest` as a fourth pool route: tested counterfactually and REJECTED** (§5.2.2)
archive/decisions/DECISIONS_2026-08-31.md	112	-	13,407	ORPHAN		y		| 2026-08-20 | **Adding `prox_closest` as a fourth pool route: tested counterfactually and REJECTED** (§5.2.2)
archive/decisions/DECISIONS_2026-08-31.md	112	-	0.1426	ORPHAN		y		| 2026-08-20 | **Adding `prox_closest` as a fourth pool route: tested counterfactually and REJECTED** (§5.2.2)
archive/decisions/DECISIONS_2026-08-31.md	112	-	0.2738	ORPHAN		y		| 2026-08-20 | **Adding `prox_closest` as a fourth pool route: tested counterfactually and REJECTED** (§5.2.2)
archive/decisions/DECISIONS_2026-08-31.md	112	-	2,564	ORPHAN		y		| 2026-08-20 | **Adding `prox_closest` as a fourth pool route: tested counterfactually and REJECTED** (§5.2.2)
archive/decisions/DECISIONS_2026-08-31.md	113	-	1.5	ORPHAN		y		| 2026-08-20 | **The reachability problem is a feature-family problem, not a gate problem** — and this is a be
archive/decisions/DECISIONS_2026-08-31.md	114	-	1.23	ORPHAN				| 2026-08-20 | **`MIN_SEEDS = 20` in `compute_enriched_prox_closest` has no recorded justification and the evi
archive/decisions/DECISIONS_2026-08-31.md	114	-	18.7	ORPHAN				| 2026-08-20 | **`MIN_SEEDS = 20` in `compute_enriched_prox_closest` has no recorded justification and the evi
archive/decisions/DECISIONS_2026-08-31.md	114	-	81.3	ORPHAN				| 2026-08-20 | **`MIN_SEEDS = 20` in `compute_enriched_prox_closest` has no recorded justification and the evi
archive/decisions/DECISIONS_2026-08-31.md	115	-	0.6459	ORPHAN		y		| 2026-08-20 | **The seed threshold excludes the regime where `prox_closest` works best.** Single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	115	-	0.5673	ORPHAN		y		| 2026-08-20 | **The seed threshold excludes the regime where `prox_closest` works best.** Single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	115	-	0.328	ORPHAN		y		| 2026-08-20 | **The seed threshold excludes the regime where `prox_closest` works best.** Single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	115	-	73.9	ORPHAN		y		| 2026-08-20 | **The seed threshold excludes the regime where `prox_closest` works best.** Single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	116	-	1.2	ORPHAN		y		| 2026-08-20 | **The 20-seed threshold is not one constant but three, gating four features — and only one reci
archive/decisions/DECISIONS_2026-08-31.md	120	-	0.00	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y		| 2026-08-20 | **`module_size >= 20` gates SEVEN of the twelve champion features, across ten recipes** — `dwpc
archive/decisions/DECISIONS_2026-08-31.md	120	-	3.7	ORPHAN		y		| 2026-08-20 | **`module_size >= 20` gates SEVEN of the twelve champion features, across ten recipes** — `dwpc
archive/decisions/DECISIONS_2026-08-31.md	121	-	1.23	ORPHAN		y		| 2026-08-20 | **Rollout agreed as one change per model, adopting only at the end** (`docs/FEATURE_AUDIT.md` §
archive/decisions/DECISIONS_2026-08-31.md	122	-	6.57	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	5.41	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	4.99	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	3.94	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.0022	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.0021	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	1.29	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.0152	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.137	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.100	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	122	-	0.114	ORPHAN		y	hist	| 2026-08-20 | **Phase 1 executed, and its pre-registered prediction was REFUTED.** Lowering `MIN_SEEDS` 20→5
archive/decisions/DECISIONS_2026-08-31.md	123	-	3.42	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.0017	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.8175	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.8197	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.1711	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.1749	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	2.2	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.7384	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	0.7418	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	2.380	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	2.391	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	9.08	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	7.43	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	5.52	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	123	-	4.78	ORPHAN		y		| 2026-08-20 | **What Phase 1 did produce: a small GLOBAL gain, by a different mechanism than predicted.** The
archive/decisions/DECISIONS_2026-08-31.md	124	-	0.8168	ORPHAN		y		| 2026-08-20 | **An unplanned control validated the causal chain even though the effect was not significant.**
archive/decisions/DECISIONS_2026-08-31.md	124	-	0.8171	ORPHAN		y		| 2026-08-20 | **An unplanned control validated the causal chain even though the effect was not significant.**
archive/decisions/DECISIONS_2026-08-31.md	125	-	0.000	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y		| 2026-08-20 | **Paired discovery test: m5 and m6 are the SAME RANKER for ~90% of diseases.** lift@10 **115 of
archive/decisions/DECISIONS_2026-08-31.md	125	-	2.11	ORPHAN		y		| 2026-08-20 | **Paired discovery test: m5 and m6 are the SAME RANKER for ~90% of diseases.** lift@10 **115 of
archive/decisions/DECISIONS_2026-08-31.md	125	-	5.52	ORPHAN		y		| 2026-08-20 | **Paired discovery test: m5 and m6 are the SAME RANKER for ~90% of diseases.** lift@10 **115 of
archive/decisions/DECISIONS_2026-08-31.md	125	-	4.78	ORPHAN		y		| 2026-08-20 | **Paired discovery test: m5 and m6 are the SAME RANKER for ~90% of diseases.** lift@10 **115 of
archive/decisions/DECISIONS_2026-08-31.md	126	-	2.2	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	0.0022	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	3.42	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	0.7384	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	0.7418	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	2.380	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	2.391	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	126	-	2.11	ORPHAN		y		| 2026-08-20 | **Recommended `m6-f13-new-pc` for adoption, weighting evidence by how well supported it is:** a
archive/decisions/DECISIONS_2026-08-31.md	128	-	0.697	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the graded proximity variants are NOT degree proxies; the MEAN is the degree-entang
archive/decisions/DECISIONS_2026-08-31.md	128	-	0.378	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the graded proximity variants are NOT degree proxies; the MEAN is the degree-entang
archive/decisions/DECISIONS_2026-08-31.md	128	-	0.216	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the graded proximity variants are NOT degree proxies; the MEAN is the degree-entang
archive/decisions/DECISIONS_2026-08-31.md	128	-	0.104	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the graded proximity variants are NOT degree proxies; the MEAN is the degree-entang
archive/decisions/DECISIONS_2026-08-31.md	129	-	0.982	ORPHAN		y		| 2026-08-21 | **`prox_n_reach` dropped before training: ρ = +0.982 with `prox_kernel` and single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	129	-	0.4864	ORPHAN		y		| 2026-08-21 | **`prox_n_reach` dropped before training: ρ = +0.982 with `prox_kernel` and single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	129	-	1.000	VALUE_ONLY	nb6_interrogation_and_close.py:6.2 ERBB2 carries a liability flag	y		| 2026-08-21 | **`prox_n_reach` dropped before training: ρ = +0.982 with `prox_kernel` and single-feature AUC
archive/decisions/DECISIONS_2026-08-31.md	130	-	0.6499	ORPHAN		y		| 2026-08-21 | **`prox_kernel` chosen for m7 over `prox_mean`, accepting a worse discriminator to avoid feedin
archive/decisions/DECISIONS_2026-08-31.md	130	-	0.6094	ORPHAN		y		| 2026-08-21 | **`prox_kernel` chosen for m7 over `prox_mean`, accepting a worse discriminator to avoid feedin
archive/decisions/DECISIONS_2026-08-31.md	130	-	0.5956	ORPHAN		y		| 2026-08-21 | **`prox_kernel` chosen for m7 over `prox_mean`, accepting a worse discriminator to avoid feedin
archive/decisions/DECISIONS_2026-08-31.md	130	-	0.4864	ORPHAN		y		| 2026-08-21 | **`prox_kernel` chosen for m7 over `prox_mean`, accepting a worse discriminator to avoid feedin
archive/decisions/DECISIONS_2026-08-31.md	130	-	0.697	ORPHAN		y		| 2026-08-21 | **`prox_kernel` chosen for m7 over `prox_mean`, accepting a worse discriminator to avoid feedin
archive/decisions/DECISIONS_2026-08-31.md	131	-	0.8197	ORPHAN		y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	0.8230	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	0.1749	ORPHAN		y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	0.1778	ORPHAN		y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	0.0023	ORPHAN		y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	3.29	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @10	y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	131	-	3.18	ORPHAN		y		| 2026-08-21 | **`m7-f14` deployed (saved model `hJLGoYn4`, session s11 XGBoost) and is the first model in the
archive/decisions/DECISIONS_2026-08-31.md	132	-	0.567	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the module-size mechanism `prox_kernel` was built on.** Predicted the gain would co
archive/decisions/DECISIONS_2026-08-31.md	132	-	0.003	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the module-size mechanism `prox_kernel` was built on.** Predicted the gain would co
archive/decisions/DECISIONS_2026-08-31.md	132	-	0.0055	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the module-size mechanism `prox_kernel` was built on.** Predicted the gain would co
archive/decisions/DECISIONS_2026-08-31.md	132	-	0.0025	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the module-size mechanism `prox_kernel` was built on.** Predicted the gain would co
archive/decisions/DECISIONS_2026-08-31.md	132	-	0.0117	ORPHAN		y	hist	| 2026-08-21 | **REFUTED — the module-size mechanism `prox_kernel` was built on.** Predicted the gain would co
archive/decisions/DECISIONS_2026-08-31.md	133	-	2.371	ORPHAN		y		| 2026-08-21 | **Paired tests locate m7's real gains: association and TRACTABILITY, not discovery.** Tractabil
archive/decisions/DECISIONS_2026-08-31.md	133	-	2.398	ORPHAN		y		| 2026-08-21 | **Paired tests locate m7's real gains: association and TRACTABILITY, not discovery.** Tractabil
