file	line	section	value	status	guarded_by	model_dep	hint	context
DECISIONS.md	142	-	5.23	VALUE_ONLY	nb4_results_three_axes.py:8.3 curated>=0.8 lift@200	y	hist	| 2026-08-21 | **The §8.3 ADOPTED row had no source at all.** `compute_novel_discovery_eval` emits only approv
DECISIONS.md	143	-	0.265	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.540	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.217	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.543	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.6210	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.6929	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.6041	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.7060	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	1,538	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	8.3	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.024	ORPHAN		y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.002	VALUE_ONLY	nb3_validation_and_plots.py:7.4 orthogonality pearson r	y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	143	-	0.0000	VALUE_ONLY	nb2_splitting_and_pool.py:5.4 	y	hist	| 2026-08-21 | **Model-specific claims beyond the metric tables also had to move, and they are the easiest to 
DECISIONS.md	146	-	0.0117	ORPHAN		y		| 2026-08-21 | **The MIN_SEEDS recommendation in §6.4 carried a claim that its own consequence later invalidat
DECISIONS.md	147	-	1,157	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	2,088	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	424,523	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	2,960	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	4,951	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	2.10	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	1.89	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %			| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	147	-	1.3	ORPHAN				| 2026-08-21 | **Phase 3 sizing measured — lowering the pool-route gate 20 → 5 admits 931 diseases (+80%, from
DECISIONS.md	149	-	2.10	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	1.89	VALUE_ONLY	nb2_splitting_and_pool.py:5.2 pool positive rate %	y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	0.72	VALUE_ONLY	nb1_features_and_config.py:6.1 dwpc_GPGD single-feature AUC	y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	3.19	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	4.4	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	3,067	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	8,919	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	2,088	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	149	-	1,157	ORPHAN		y	hist	| 2026-08-21 | **CORRECTED my own Phase 3 density claim within an hour of writing it — same estimator mismatch
DECISIONS.md	150	-	1,157	ORPHAN		y		| 2026-08-21 | **Phase 3 design decision: `compute_dwpc_go_metapaths` is HELD at `MIN_MODULE = 20` while the o
DECISIONS.md	152	-	16.9	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@10	y	hist	| 2026-08-21 | **Built `tools/build_index.py` + `.index/` after the doc sweep showed navigation was the real c
DECISIONS.md	152	-	16.88	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@10	y	hist	| 2026-08-21 | **Built `tools/build_index.py` + `.index/` after the doc sweep showed navigation was the real c
DECISIONS.md	153	-	1,444	ORPHAN			hist	| 2026-08-21 | **The first index build was useless and the reason is worth recording: 1,444 orphans of 1,630 c
DECISIONS.md	153	-	1,630	ORPHAN			hist	| 2026-08-21 | **The first index build was useless and the reason is worth recording: 1,444 orphans of 1,630 c
DECISIONS.md	154	-	0.024	ORPHAN		y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.0006	ORPHAN		y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.691	ORPHAN		y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.734	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.689	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.747	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.93	ORPHAN		y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	154	-	0.94	VALUE_ONLY	nb4_results_three_axes.py:8.10 HER2+ AUC	y	hist	| 2026-08-21 | **The index found four stale numbers the manual sweep had missed, two of them in external-audie
DECISIONS.md	155	-	60.0	ORPHAN		y		| 2026-08-21 | **A client-facing monotonicity claim is now false and was caught the same way.** `DEMO_NARRATIV
DECISIONS.md	155	-	43.3	ORPHAN		y		| 2026-08-21 | **A client-facing monotonicity claim is now false and was caught the same way.** `DEMO_NARRATIV
DECISIONS.md	155	-	66.0	ORPHAN		y		| 2026-08-21 | **A client-facing monotonicity claim is now false and was caught the same way.** `DEMO_NARRATIV
DECISIONS.md	155	-	48.0	ORPHAN		y		| 2026-08-21 | **A client-facing monotonicity claim is now false and was caught the same way.** `DEMO_NARRATIV
DECISIONS.md	159	-	1,630	ORPHAN				| 2026-08-21 | **The index was indexing its own output.** `.index/SUMMARY.md` is a `.md` file, so once committ
DECISIONS.md	159	-	1,744	ORPHAN				| 2026-08-21 | **The index was indexing its own output.** `.index/SUMMARY.md` is a `.md` file, so once committ
DECISIONS.md	161	-	0.7471	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y		| 2026-08-21 | **The champion-metric cross-check found a bug in my own indexer within a minute of existing.** 
DECISIONS.md	161	-	0.6886	VALUE_ONLY	nb2_splitting_and_pool.py:5.2.1  [loop-table]	y		| 2026-08-21 | **The champion-metric cross-check found a bug in my own indexer within a minute of existing.** 
DEMO_NARRATIVE.md	18	-	129,253	ORPHAN				**The artifact.** `target_candidates_2` — **129,253 scored candidates across 13 diseases**, each row
DEMO_NARRATIVE.md	26	-	0.82	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC	y		| **Ranking quality** | macro per-disease AUC **0.82** over 670 held-out diseases; **0.80** across 505 familie
DEMO_NARRATIVE.md	26	-	0.80	ASSERTED	nb3_validation_and_plots.py:header per-split-key AUC	y		| **Ranking quality** | macro per-disease AUC **0.82** over 670 held-out diseases; **0.80** across 505 familie
DEMO_NARRATIVE.md	27	-	16.9	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@10	y		| **Discovery** | novel candidates enriched **16.9×** for approved drug targets at top-10 |
DEMO_NARRATIVE.md	28	-	2.9	ORPHAN				| **Actionability** | **2.4–2.9×** enrichment for druggable targets vs equally-connected genes |
DEMO_NARRATIVE.md	29	-	0.002	VALUE_ONLY	nb3_validation_and_plots.py:7.4 orthogonality pearson r	y		| **What it does not do** | no safety axis, no *morphological* subtype resolution, and association ranking doe
DEMO_NARRATIVE.md	32	-	13,126	ORPHAN		y		13,126 candidates → novel only 12,364 → tractable 8,615 → not secreted 7,877 → rank ≤ 200 **≈ 70**.
DEMO_NARRATIVE.md	32	-	12,364	ORPHAN		y		13,126 candidates → novel only 12,364 → tractable 8,615 → not secreted 7,877 → rank ≤ 200 **≈ 70**.
DEMO_NARRATIVE.md	32	-	8,615	ORPHAN		y		13,126 candidates → novel only 12,364 → tractable 8,615 → not secreted 7,877 → rank ≤ 200 **≈ 70**.
DEMO_NARRATIVE.md	32	-	7,877	ORPHAN		y		13,126 candidates → novel only 12,364 → tractable 8,615 → not secreted 7,877 → rank ≤ 200 **≈ 70**.
DEMO_NARRATIVE.md	81	2	2.9	ORPHAN				| Top 10 | **2.9×** |
DEMO_NARRATIVE.md	82	2	2.7	ORPHAN				| Top 50 | **2.7×** |
DEMO_NARRATIVE.md	83	2	2.4	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @200			| Top 200 | **2.4×** |
DEMO_NARRATIVE.md	96	2	0.59	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion Q1 probability			| lowest fifth *(median 6 connections)* | **0.59** | **17.3%** |
DEMO_NARRATIVE.md	96	2	17.3	ORPHAN				| lowest fifth *(median 6 connections)* | **0.59** | **17.3%** |
DEMO_NARRATIVE.md	97	2	0.79	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion Q5 probability			| highest fifth *(median 155)* | **0.79** | **57.0%** |
DEMO_NARRATIVE.md	97	2	57.0	ORPHAN				| highest fifth *(median 155)* | **0.79** | **57.0%** |
DEMO_NARRATIVE.md	99	2	3.3	VALUE_ONLY	nb4_results_three_axes.py:8.4 pooled dm lift @10			**A 3.3× detection swing on network position alone, with biology held constant.** Both things are true
DEMO_NARRATIVE.md	122	2	12,310	ORPHAN				Take non-small cell lung cancer. The model scores **12,310** candidate genes. **621** are already
DEMO_NARRATIVE.md	123	2	11,689	ORPHAN				known targets. We throw all 621 away and look at the remaining **11,689**.
DEMO_NARRATIVE.md	133	2	16.9	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@10			| Against approved drugs | **16.9×** | **5.0×** |
DEMO_NARRATIVE.md	133	2	5.0	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@200			| Against approved drugs | **16.9×** | **5.0×** |
DEMO_NARRATIVE.md	134	2	7.4	ORPHAN				| Against drugs in trials | **7.4×** | **4.0×** |
DEMO_NARRATIVE.md	134	2	4.0	ORPHAN				| Against drugs in trials | **7.4×** | **4.0×** |
DEMO_NARRATIVE.md	150	2	21.3	VALUE_ONLY	nb4_results_three_axes.py:8.3 curated>=0.8 lift@10	y		on it. **The discovery result got stronger** — 21.3× instead of 16.9×.
DEMO_NARRATIVE.md	150	2	16.9	VALUE_ONLY	nb4_results_three_axes.py:8.3 approved lift@10	y		on it. **The discovery result got stronger** — 21.3× instead of 16.9×.
DEMO_NARRATIVE.md	160	2	0.80	VALUE_ONLY	nb3_validation_and_plots.py:7.3 per-family macro AUC	y		Measured across **505 disease families**, average ranking quality holds at **0.80**. Headline number
DEMO_NARRATIVE.md	161	2	0.82	VALUE_ONLY	nb3_validation_and_plots.py:10.1 macro per-disease AUC			across 670 individual diseases: **0.82**.
DEMO_NARRATIVE.md	184	3	3.2	ORPHAN				3.2× more likely to be real drug targets but 1.3× *less* likely to be disease-linked in our data, so
DEMO_NARRATIVE.md	184	3	1.3	ORPHAN				3.2× more likely to be real drug targets but 1.3× *less* likely to be disease-linked in our data, so
DEMO_NARRATIVE.md	196	3	0.935	ORPHAN				this gene already a drug target for"* — scores **0.935** and **beats our trained model**. So we refused
DEMO_NARRATIVE.md	218	4	2.6	ORPHAN				targets are 2.6× more likely to survive the clinic *(Minikel et al., Nature 2024)*. **Your own graph is
DEMO_NARRATIVE.md	240	6	0.94	VALUE_ONLY	nb4_results_three_axes.py:8.10 HER2+ AUC	y		| **HER2-positive breast carcinoma** | passes clinical sanity outright — ERBB2 at rank 14, PIK3CA at rank 5, A
DEMO_NARRATIVE.md	265	7	66.0	ORPHAN		y		**66.0%** (ranks 1–10) → **48.0%** (41–50). **That is calibration evidence, not a novelty ceiling.**
DEMO_NARRATIVE.md	265	7	48.0	ORPHAN		y		**66.0%** (ranks 1–10) → **48.0%** (41–50). **That is calibration evidence, not a novelty ceiling.**
DISCOVERY_LANDSCAPE.md	68	2	2.6	ORPHAN				- Target–disease pairs with human genetic support have **2.6× relative success**
DISCOVERY_LANDSCAPE.md	73	2	4.8	ORPHAN				- Only **~4.8%** of current Phase I–III target–disease pairs have this kind of support
DISCOVERY_LANDSCAPE.md	80	2	10.1371	ORPHAN				King 2019 ([PLoS Genet](https://journals.plos.org/plosgenetics/article?id=10.1371/journal.pgen.1008489))
DISCOVERY_LANDSCAPE.md	230	5	26.06	ORPHAN				attributions. Release 26.06 added *trans*-pQTL features.
DISCOVERY_LANDSCAPE.md	247	5	49.2	ORPHAN				with no approved therapy at all, +49.2% over eight baselines, and it ships a **multi-hop path
DISCOVERY_LANDSCAPE.md	262	5	33,579	ORPHAN				lines) and **CRISPRbrain** iPSC-neuron screens (33,579 associations, ~73.7% of them novel) as
DISCOVERY_LANDSCAPE.md	262	5	73.7	ORPHAN				lines) and **CRISPRbrain** iPSC-neuron screens (33,579 associations, ~73.7% of them novel) as
DISCOVERY_LANDSCAPE.md	264	5	17,647	ORPHAN				screens across 17,647 genes and 27 cancer types** produced 143 targetable dependencies
DISCOVERY_LANDSCAPE.md	280	5	4.8	ORPHAN				- Only ~4.8% of clinical target–indication pairs have genetic support at all — so for most
DISCOVERY_LANDSCAPE.md	319	6	1.644	ORPHAN				by π²/6 ≈ 1.644) with noisy sources deliberately down-weighted — Europe PMC, Expression Atlas
DISCOVERY_LANDSCAPE.md	340	6	0.01	ORPHAN				| **Precedence** | Target in clinic | ChEMBL clinical phase | 0.01 (preclinical) → 1.0 (approved) |
DISCOVERY_LANDSCAPE.md	357	6	26.06	ORPHAN				Release **26.06** split baseline expression into four separate rows (tissue and cell-type ×
DISCOVERY_LANDSCAPE.md	430	7	10.1371	ORPHAN				([benchmark framework](https://journals.plos.org/ploscompbiol/article?id=10.1371/journal.pcbi.1012463)).
DISCOVERY_LANDSCAPE.md	458	8	10.1021	ORPHAN				([JCIM](https://pubs.acs.org/doi/10.1021/acs.jcim.2c01253))
DISCOVERY_LANDSCAPE.md	487	8	0.62	ORPHAN		y		**Boltz-2** is the one being talked about: claimed Pearson r ≈ 0.62 on the FEP+/OpenFE
DISCOVERY_LANDSCAPE.md	489	8	10.1101	ORPHAN				([preprint](https://www.biorxiv.org/content/10.1101/2025.06.14.659707v1)). See the limits
DISCOVERY_LANDSCAPE.md	489	8	2025.06	ORPHAN				([preprint](https://www.biorxiv.org/content/10.1101/2025.06.14.659707v1)). See the limits
DISCOVERY_LANDSCAPE.md	501	8	10.1021	ORPHAN				([JCIM](https://pubs.acs.org/doi/abs/10.1021/acs.jcim.3c01976)) — i.e. **AlphaFold behaves like
DISCOVERY_LANDSCAPE.md	513	8	10.1186	ORPHAN				([J Cheminform](https://jcheminf.biomedcentral.com/articles/10.1186/s13321-025-00973-x)).
DISCOVERY_LANDSCAPE.md	565	8	1,312	ORPHAN				**PoseX** (2025, 23 methods, 718 self-docking + 1,312 cross-docking cases) then found the
DISCOVERY_LANDSCAPE.md	569	8	2505.01700	ORPHAN				physics-inspired potentials ([arXiv](https://arxiv.org/pdf/2505.01700)).
DISCOVERY_LANDSCAPE.md	593	8	10.1021	ORPHAN				([JCIM](https://pubs.acs.org/doi/10.1021/acs.jcim.2c01073))
DISCOVERY_LANDSCAPE.md	615	8	2507.17783	ORPHAN				geometric mean changes the labels** ([chembl-downloader](https://arxiv.org/pdf/2507.17783)).
DISCOVERY_LANDSCAPE.md	622	8	10.1021	ORPHAN				chemistry ([Phantom PAINS](https://pubs.acs.org/doi/10.1021/acs.jcim.6b00465)).
DISCOVERY_LANDSCAPE.md	632	8	1,455	ORPHAN				- **CACHE #5** (MCHR1, a GPCR): ~1,455–1,553 compounds nominated across 23 participants.
DISCOVERY_LANDSCAPE.md	632	8	1,553	ORPHAN				- **CACHE #5** (MCHR1, a GPCR): ~1,455–1,553 compounds nominated across 23 participants.
DISCOVERY_LANDSCAPE.md	694	9	10,000	ORPHAN				synthesise. *Decide* is active-learning prioritisation: of these 10,000 designs, which 40 do we
DISCOVERY_LANDSCAPE.md	714	9	1.73	ORPHAN				| **58 public systems** | **1.73 kcal/mol** [1.53–1.96] | 10 |
DISCOVERY_LANDSCAPE.md	714	9	1.53	ORPHAN				| **58 public systems** | **1.73 kcal/mol** [1.53–1.96] | 10 |
DISCOVERY_LANDSCAPE.md	714	9	1.96	ORPHAN				| **58 public systems** | **1.73 kcal/mol** [1.53–1.96] | 10 |
DISCOVERY_LANDSCAPE.md	715	9	2.44	ORPHAN				| **37 private industrial systems** | **2.44 kcal/mol** [1.94–3.06] | **2** |
DISCOVERY_LANDSCAPE.md	715	9	1.94	ORPHAN				| **37 private industrial systems** | **2.44 kcal/mol** [1.94–3.06] | **2** |
DISCOVERY_LANDSCAPE.md	715	9	3.06	ORPHAN				| **37 private industrial systems** | **2.44 kcal/mol** [1.94–3.06] | **2** |
DISCOVERY_LANDSCAPE.md	717	9	10.1021	ORPHAN		y		([JCIM](https://pubs.acs.org/doi/10.1021/acs.jcim.6c00089)) — ranking quality was comparable to
DISCOVERY_LANDSCAPE.md	721	9	2.44	ORPHAN				> **2.44 kcal/mol is state-of-the-art physics on unseen industrial molecule series.** For
DISCOVERY_LANDSCAPE.md	752	9	10.1186	ORPHAN				([J Cheminform 2025](https://link.springer.com/article/10.1186/s13321-025-01059-4)).
DISCOVERY_LANDSCAPE.md	784	9	10.1021	ORPHAN				ensemble conformal calibration ([JCIM](https://pubs.acs.org/doi/10.1021/acs.jcim.4c01139)).
DISCOVERY_LANDSCAPE.md	923	11.2	1,000	ORPHAN			hist	| **DepMap** | S1 S2 S3 | CRISPR knockout dependency across ~1,000+ cancer cell lines; the essentiality refere
DISCOVERY_LANDSCAPE.md	936	11.2	17,080	ORPHAN				| **PrimeKG** | S1 S2 | Precomputed biomedical KG: 4.05M edges, 29 edge types, 17,080 diseases — **what our PO
DISCOVERY_LANDSCAPE.md	950	11.2	13,130	ORPHAN		y		| **TDC (Therapeutics Data Commons)** | S4 S5 | Benchmark suite: 22 ADMET datasets, 475–13,130 molecules each 
DISCOVERY_LANDSCAPE.md	972	11.3	1.73	ORPHAN				| **OpenFE** (+ alchemiscale) | S5 | Open free energy; **1.73 public / 2.44 private kcal/mol RMSE** | MIT | 🔌 
DISCOVERY_LANDSCAPE.md	972	11.3	2.44	ORPHAN				| **OpenFE** (+ alchemiscale) | S5 | Open free energy; **1.73 public / 2.44 private kcal/mol RMSE** | MIT | 🔌 
DISCOVERY_LANDSCAPE.md	1184	13.3	0.28	ORPHAN				| `nearest_train_analog` | CHEMBL… , Tanimoto 0.28 | nearest-neighbour lookup |
DISCOVERY_LANDSCAPE.md	1192	13.3	0.28	ORPHAN				is outside the model's applicability domain (nearest training analog Tanimoto 0.28), so treat the
DISCOVERY_LANDSCAPE.md	1252	13.5	0.31	ORPHAN			hist	**contextualises each prediction against a reference set of approved drugs**, so "0.31" becomes
DISCOVERY_LANDSCAPE.md	1377	14	0.96	ORPHAN		y		| **hERG AUC ~0.96** | Split-dependent; do not quote without stating the split |
DISCOVERY_LANDSCAPE.md	1383	14	2.6	ORPHAN				| **Minikel 2024 2.6×** and the **Phase I 80–90% / Phase II ~40%** split | Primary, peer-reviewed, load-bearin
DSS_CHEATSHEET.md	16	1	65,536	ORPHAN				`get_dataframe()` reads in fixed-size chunks (65,536 rows) and infers each column's type **within
DSS_CHEATSHEET.md	21	1	983,040	ORPHAN				> One occurrence silently dropped **983,040 rows = 15 × 65,536** — the chunk-size multiple is the
DSS_CHEATSHEET.md	21	1	65,536	ORPHAN				> One occurrence silently dropped **983,040 rows = 15 × 65,536** — the chunk-size multiple is the
DSS_CHEATSHEET.md	22	1	65,536	ORPHAN				> tell. If an unresolved-row count is a clean multiple of 65,536, this is why.
DSS_CHEATSHEET.md	134	1	2.2	ORPHAN				caused a 2.2× row-count discrepancy that survived repeated clean rebuilds.
DSS_CHEATSHEET.md	167	1	58.8	ORPHAN				| assign a split by `mod(id, 10)` | the integer's residue | 58.8% of records changed split |
DSS_CHEATSHEET.md	168	1	0.3	VALUE_ONLY	nb3b_hub_bias_meter.py:7.2 champion rho(degree,proba)	y		| pick the nearest ancestor, ties on lowest id | ordering among ties | 0.3% of records changed group |
GRAPH_BUILDING.md	10	-	113,391	ORPHAN				> **Status: complete.** 113,391 nodes / 2,851,510 edges / 18 relations, rebuilt from source and
GRAPH_BUILDING.md	10	-	2,851,510	ORPHAN				> **Status: complete.** 113,391 nodes / 2,851,510 edges / 18 relations, rebuilt from source and
GRAPH_BUILDING.md	43	2	25,906	ORPHAN			hist	| **MONDO** (`MONDO.obo`) | disease backbone + cross-reference hub | `disease` (25,906 MONDO + 1,247 grouped) 
GRAPH_BUILDING.md	43	2	1,247	ORPHAN			hist	| **MONDO** (`MONDO.obo`) | disease backbone + cross-reference hub | `disease` (25,906 MONDO + 1,247 grouped) 
GRAPH_BUILDING.md	44	2	26.06	ORPHAN				| **Open Targets** (26.06) | gene–disease associations + the entire drug layer | `drug` (5,282) | `disease_pro
GRAPH_BUILDING.md	44	2	5,282	ORPHAN				| **Open Targets** (26.06) | gene–disease associations + the entire drug layer | `drug` (5,282) | `disease_pro
GRAPH_BUILDING.md	45	2	20,861	ORPHAN				| **PPI: Menche + HuRI + STRING** | protein interactome, merged with provenance retained | `gene/protein` (20,
GRAPH_BUILDING.md	46	2	2,883	ORPHAN				| **Reactome** | curated pathways | `pathway` (2,883) | `pathway_protein`, `pathway_pathway` |
GRAPH_BUILDING.md	47	2	23,974	ORPHAN				| **GO + NCBI `gene2go`** | functional annotation, 3 namespaces | `biological_process` (23,974), `molecular_fu
GRAPH_BUILDING.md	47	2	10,041	ORPHAN				| **GO + NCBI `gene2go`** | functional annotation, 3 namespaces | `biological_process` (23,974), `molecular_fu
GRAPH_BUILDING.md	47	2	4,077	ORPHAN				| **GO + NCBI `gene2go`** | functional annotation, 3 namespaces | `biological_process` (23,974), `molecular_fu
GRAPH_BUILDING.md	48	2	19,120	ORPHAN				| **HPO** (`hp.obo`, `phenotype.hpoa`, `genes_to_phenotype`) | phenotype layer | `effect/phenotype` (19,120) |
GRAPH_BUILDING.md	79	2.2	26.06	ORPHAN				| Open Targets | **26.06** | **yes**, in the path | — |
GRAPH_BUILDING.md	99	2.2	38,092	ORPHAN			hist	**⚠ GO has already drifted, and the frozen reference is the stale side.** Both projects hold 38,092
GRAPH_BUILDING.md	100	2.2	38,245	ORPHAN			hist	GO terms, but the reference's `graph_nodes` carries **38,245** GO nodes — 153 more than any GO
GRAPH_BUILDING.md	123	3	113,391	ORPHAN				key. Verified by two independent full builds producing byte-identical indices across all 113,391
GRAPH_BUILDING.md	130	3	113,391	ORPHAN			hist	> 1. **The origin.** This project is **1-based** (1…113,391); the reference is **0-based**
GRAPH_BUILDING.md	131	3	113,543	ORPHAN				> (0…113,543), as is the published schema — the Window row number starts at 1.
GRAPH_BUILDING.md	157	3.2	1,247	ORPHAN				empty body. It is **load-bearing**: it creates the 1,247 grouped disease nodes, which are 883 of the
GRAPH_BUILDING.md	158	3.2	6,821	ORPHAN				6,821 modelled diseases and 115 of 588 scored validation diseases. Deleting the recipe would remove
GRAPH_BUILDING.md	161	3.2	6,392	ORPHAN				**Fix in place:** the recipe reads a 6,392-row snapshot from the `raw_files` managed folder via a
GRAPH_BUILDING.md	232	4.4	1,474,753	ORPHAN				| 1 | `stack_edge_sources` | **Stack** (12 in) | union the 12 edge tables, deduplicate, drop self-loops | `kg_
GRAPH_BUILDING.md	233	4.4	2,854,754	ORPHAN				| 2 | `compute_kg_edges` | Python (8 in) | reverse-all, attach names, ground, disease grouping, giant componen
GRAPH_BUILDING.md	233	4.4	113,391	ORPHAN				| 2 | `compute_kg_edges` | Python (8 in) | reverse-all, attach names, ground, disease grouping, giant componen
GRAPH_BUILDING.md	234	4.4	113,391	ORPHAN				| 3 | `assign_node_index` | **Window** | `node_index` over an explicit sort | `graph_nodes` — 113,391 |
GRAPH_BUILDING.md	235	4.4	2,854,754	ORPHAN				| 4 | `attach_node_index` | Python (3 in) | join indices back onto both endpoints | `kg` 2,854,754 · `graph_ed
GRAPH_BUILDING.md	235	4.4	2,851,510	ORPHAN				| 4 | `attach_node_index` | Python (3 in) | join indices back onto both endpoints | `kg` 2,854,754 · `graph_ed
GRAPH_BUILDING.md	235	4.4	844,166	ORPHAN				| 4 | `attach_node_index` | Python (3 in) | join indices back onto both endpoints | `kg` 2,854,754 · `graph_ed
GRAPH_BUILDING.md	263	4.5	983,040	ORPHAN				983,040 unresolved rows and produced no error.
GRAPH_BUILDING.md	270	4.5	18,950	ORPHAN				produced 18,950 duplicates.
GRAPH_BUILDING.md	330	7.1	27,153	ORPHAN				| disease | 27,153 | disease ontology (25,906 + 1,247 grouped) |
GRAPH_BUILDING.md	330	7.1	25,906	ORPHAN				| disease | 27,153 | disease ontology (25,906 + 1,247 grouped) |
GRAPH_BUILDING.md	330	7.1	1,247	ORPHAN				| disease | 27,153 | disease ontology (25,906 + 1,247 grouped) |
GRAPH_BUILDING.md	331	7.1	23,974	ORPHAN				| biological_process | 23,974 | function ontology |
GRAPH_BUILDING.md	332	7.1	20,861	ORPHAN				| gene/protein | 20,861 | gene vocabulary |
GRAPH_BUILDING.md	333	7.1	19,120	ORPHAN				| effect/phenotype | 19,120 | phenotype ontology |
GRAPH_BUILDING.md	334	7.1	10,041	ORPHAN				| molecular_function | 10,041 | function ontology |
GRAPH_BUILDING.md	335	7.1	5,282	ORPHAN			hist	| drug | 5,282 | drug layer via cross-reference |
GRAPH_BUILDING.md	336	7.1	4,077	ORPHAN				| cellular_component | 4,077 | function ontology |
